Match_id,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
433581,New Zealand,Pakistan,Pallekele International Cricket Stadium,New Zealand,bat,New Zealand,G Gambhir,SR Tendulkar,V Kohli,Yuvraj Singh,MS Dhoni,SK Raina,YK Pathan,Harbhajan Singh,R Ashwin,Z Khan,MM Patel
433585,Bangladesh,England,Zahur Ahmed Chowdhury Stadium,Bangladesh,field,Bangladesh,DS Smith,CH Gayle,RR Sarwan,DM Bravo,S Chanderpaul,KA Pollard,DC Thomas,DJG Sammy,D Bishoo,KAJ Roach,R Rampaul
433586,India,South Africa,"""Vidarbha Cricket Association Stadium",India,bat,South Africa,AJ Strauss,IR Bell,IJL Trott,RS Bopara,EJG Morgan,GP Swann,MJ Prior,LJ Wright,TT Bresnan,CT Tremlett,JC Tredwell
433593,England,West Indies,"""MA Chidambaram Stadium",England,bat,England,MJ Guptill,BB McCullum,JD Ryder,LRPL Taylor,SB Styris,KS Williamson,NL McCullum,JDP Oram,DL Vettori,TG Southee,AJ McKay
433594,New Zealand,Sri Lanka,Wankhede Stadium,Sri Lanka,bat,Sri Lanka,V Sehwag,SR Tendulkar,G Gambhir,V Kohli,Yuvraj Singh,MS Dhoni,SK Raina,Harbhajan Singh,Z Khan,A Nehra,MM Patel
433596,Australia,Pakistan,R Premadasa Stadium,Australia,bat,Pakistan,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,TT Samaraweera,CK Kapugedera,KMDN Kulasekara,NLTC Perera,SL Malinga,S Randiv,M Muralitharan
433597,Bangladesh,South Africa,Shere Bangla National Stadium,South Africa,bat,South Africa,Tamim Iqbal,Imrul Kayes,Mohammad Ashraful,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Abdur Razzak,Shafiul Islam,Rubel Hossain
433599,India,West Indies,"""MA Chidambaram Stadium",India,bat,India,G Gambhir,V Sehwag,V Kohli,Yuvraj Singh,MS Dhoni,SK Raina,RA Jadeja,Harbhajan Singh,Z Khan,A Nehra,S Sreesanth
433600,Pakistan,West Indies,Shere Bangla National Stadium,West Indies,bat,Pakistan,Tamim Iqbal,Imrul Kayes,Mohammad Ashraful,Shakib Al Hasan,Raqibul Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Syed Rasel,Abdur Razzak,Rubel Hossain
433603,Sri Lanka,England,R Premadasa Stadium,England,bat,Sri Lanka,Tamim Iqbal,Imrul Kayes,Mohammad Ashraful,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Abdur Razzak,Rubel Hossain,Syed Rasel
433604,Sri Lanka,New Zealand,R Premadasa Stadium,New Zealand,bat,Sri Lanka,WU Tharanga,KC Sangakkara,TM Dilshan,DPMD Jayawardene,TT Samaraweera,SHT Kandamby,NLTC Perera,S Randiv,T Thushara,UWMBCA Welegedara,RAS Lakmal
433605,India,Pakistan,"""Punjab Cricket Association Stadium",India,bat,India,Tamim Iqbal,Imrul Kayes,Mohammad Ashraful,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Syed Rasel,Shafiul Islam,Abdur Razzak
433606,India,Sri Lanka,Wankhede Stadium,Sri Lanka,bat,India,V Sehwag,G Gambhir,V Kohli,Yuvraj Singh,MS Dhoni,SK Raina,RA Jadeja,Harbhajan Singh,Z Khan,A Nehra,S Sreesanth
434258,Bangladesh,Sri Lanka,Shere Bangla National Stadium,Sri Lanka,field,Sri Lanka,HM Amla,GC Smith,JH Kallis,AB de Villiers,JP Duminy,DA Miller,J Botha,R McLaren,DW Steyn,LL Tsotsobe,M Morkel
434259,India,Sri Lanka,Shere Bangla National Stadium,Sri Lanka,field,Sri Lanka,GC Smith,HM Amla,JH Kallis,AB de Villiers,DA Miller,AN Petersen,R McLaren,DW Steyn,LL Tsotsobe,M Morkel,J Botha
434260,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,bat,India,HM Amla,GC Smith,JH Kallis,AB de Villiers,AN Petersen,DA Miller,J Botha,R McLaren,DW Steyn,M Morkel,CK Langeveldt
434261,Bangladesh,Sri Lanka,Shere Bangla National Stadium,Sri Lanka,field,Sri Lanka,DM Richards,CH Gayle,S Chanderpaul,DJ Bravo,DM Bravo,KA Pollard,DJG Sammy,DE Bernard,R Rampaul,SJ Benn,-
434262,India,Sri Lanka,Shere Bangla National Stadium,Sri Lanka,bat,India,DM Richards,CH Gayle,S Chanderpaul,DM Bravo,DJ Bravo,N Deonarine,KA Pollard,DJG Sammy,JE Taylor,DE Bernard,-
434263,Bangladesh,India,Shere Bangla National Stadium,India,field,India,V Sehwag,SR Tendulkar,KD Karthik,MS Dhoni,V Kohli,SK Raina,YK Pathan,RA Jadeja,P Kumar,A Nehra,S Sreesanth
434264,India,Sri Lanka,Shere Bangla National Stadium,Sri Lanka,field,Sri Lanka,V Sehwag,SR Tendulkar,KD Karthik,YK Pathan,MS Dhoni,P Kumar,A Nehra,S Sreesanth,RA Jadeja,-,-
439147,West Indies,South Africa,"""Sir Vivian Richards Stadium",West Indies,field,South Africa,LE Bosman,HM Amla,JH Kallis,AB de Villiers,DW Steyn,LL Tsotsobe,M Morkel,RE van der Merwe,J Botha,-,-
439148,West Indies,South Africa,"""Sir Vivian Richards Stadium",South Africa,bat,South Africa,SR Watson,BJ Haddin,MJ Clarke,MEK Hussey,CL White,SE Marsh,SPD Smith,MG Johnson,JW Hastings,XJ Doherty,PM Siddle
439149,West Indies,South Africa,"""Windsor Park",South Africa,bat,South Africa,WU Tharanga,TM Dilshan,DPMD Jayawardene,KC Sangakkara,AD Mathews,SL Malinga,KMDN Kulasekara,NLTC Perera,M Muralitharan,S Randiv,-
439150,West Indies,South Africa,"""Windsor Park",West Indies,bat,South Africa,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LPC Silva,AD Mathews,BMAJ Mendis,S Randiv,NLTC Perera,SL Malinga,CRD Fernando
439151,West Indies,South Africa,"""Queen's Park Oval",West Indies,bat,South Africa,AJ Strauss,SM Davies,IJL Trott,KP Pietersen,IR Bell,EJG Morgan,MH Yardy,TT Bresnan,GP Swann,A Shahzad,CT Tremlett
441827,India,South Africa,Sawai Mansingh Stadium,South Africa,field,India,SR Watson,BJ Haddin,MJ Clarke,CL White,DJ Hussey,SE Marsh,SPD Smith,NM Hauritz,B Lee,DE Bollinger,SW Tait
441828,India,South Africa,Captain Roop Singh Stadium,India,bat,India,AJ Strauss,MJ Prior,IJL Trott,IR Bell,EJG Morgan,PD Collingwood,MH Yardy,LJ Wright,CR Woakes,A Shahzad,CT Tremlett
441829,India,South Africa,"""Sardar Patel Stadium",South Africa,bat,South Africa,AJ Strauss,MJ Prior,IJL Trott,KP Pietersen,IR Bell,EJG Morgan,PD Collingwood,MH Yardy,A Shahzad,CT Tremlett,JM Anderson
446957,Australia,Sri Lanka,Melbourne Cricket Ground,Australia,bat,Sri Lanka,SR Watson,BJ Haddin,SE Marsh,MJ Clarke,CL White,DJ Hussey,SPD Smith,MG Johnson,JW Hastings,B Lee,DE Bollinger
446958,Australia,Sri Lanka,Sydney Cricket Ground,Sri Lanka,bat,Sri Lanka,AJ Strauss,MJ Prior,IJL Trott,KP Pietersen,IR Bell,EJG Morgan,PD Collingwood,CR Woakes,JM Anderson,ST Finn,MH Yardy
446959,Australia,Sri Lanka,"""Brisbane Cricket Ground",Sri Lanka,bat,Australia,TD Paine,BJ Haddin,CJ Ferguson,CL White,DJ Hussey,AC Voges,MG Johnson,JW Hastings,JJ Krejza,SW Tait,DE Bollinger
446962,Australia,England,Melbourne Cricket Ground,England,bat,Australia,WU Tharanga,TM Dilshan,TT Samaraweera,AD Mathews,CK Kapugedera,LPC Silva,NLTC Perera,KMDN Kulasekara,S Randiv,BAW Mendis,CRD Fernando
446963,Australia,England,Bellerive Oval,England,field,Australia,KD Karthik,NV Ojha,V Kohli,YK Pathan,RG Sharma,SK Raina,RA Jadeja,R Ashwin,AB Dinda,Pankaj Singh,PP Ojha
446964,Australia,England,Sydney Cricket Ground,England,bat,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,TT Samaraweera,AD Mathews,CK Kapugedera,MF Maharoof,KMDN Kulasekara,SL Malinga,M Muralitharan
446965,Australia,England,Adelaide Oval,England,bat,England,Tamim Iqbal,Imrul Kayes,Mohammad Ashraful,Mushfiqur Rahim,Shakib Al Hasan,Mahmudullah,Naeem Islam,Suhrawadi Shuvo,Mashrafe Mortaza,Shafiul Islam,Syed Rasel
446966,Australia,England,"""Brisbane Cricket Ground",Australia,bat,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,CK Kapugedera,KMDN Kulasekara,SL Malinga,M Muralitharan,UWMBCA Welegedara,-
446967,Australia,England,Sydney Cricket Ground,England,bat,Australia,Salman Butt,Imran Farhat,Shoaib Malik,Umar Akmal,Umar Amin,Shahid Afridi,Kamran Akmal,Abdul Razzaq,Mohammad Amir,Shoaib Akhtar,Saeed Ajmal
446968,Australia,England,Western Australia Cricket Association Ground,Australia,bat,Australia,Imran Farhat,Shahzaib Hasan,Umar Amin,Asad Shafiq,Umar Akmal,Shahid Afridi,Kamran Akmal,Abdul Razzaq,Abdur Rehman,Shoaib Akhtar,Mohammad Asif
452147,India,Sri Lanka,Queens Sports Club,India,field,India,G Gambhir,KD Karthik,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,P Kumar,Z Khan,AB Dinda,PP Ojha
452150,India,Sri Lanka,Harare Sports Club,Sri Lanka,field,Sri Lanka,PJ Ingram,MJ Guptill,LRPL Taylor,KS Williamson,SB Styris,JDP Oram,GD Elliott,GJ Hopkins,DR Tuffey,KD Mills,AJ McKay
455231,Sri Lanka,Pakistan,Rangiri Dambulla International Stadium,Sri Lanka,bat,Sri Lanka,WU Tharanga,KC Sangakkara,TM Dilshan,DPMD Jayawardene,TT Samaraweera,AD Mathews,CK Kapugedera,S Randiv,KMDN Kulasekara,SL Malinga,CRD Fernando
455232,Bangladesh,India,Rangiri Dambulla International Stadium,Bangladesh,bat,India,BJ Watling,MJ Guptill,LRPL Taylor,KS Williamson,SB Styris,GJ Hopkins,NL McCullum,DR Tuffey,KD Mills,TG Southee,AJ McKay
455233,Sri Lanka,Bangladesh,Rangiri Dambulla International Stadium,Sri Lanka,bat,Sri Lanka,KD Karthik,V Kohli,V Sehwag,Yuvraj Singh,SK Raina,MS Dhoni,RA Jadeja,P Kumar,A Nehra,I Sharma,MM Patel
455234,India,Pakistan,Rangiri Dambulla International Stadium,Pakistan,bat,India,KD Karthik,V Sehwag,RG Sharma,Yuvraj Singh,SK Raina,MS Dhoni,RA Jadeja,P Kumar,A Nehra,I Sharma,PP Ojha
455235,Bangladesh,Pakistan,Rangiri Dambulla International Stadium,Pakistan,bat,Pakistan,DPMD Jayawardene,TM Dilshan,WU Tharanga,KC Sangakkara,CK Kapugedera,AD Mathews,LPC Silva,NLTC Perera,S Randiv,KMDN Kulasekara,SL Malinga
455236,Sri Lanka,India,Rangiri Dambulla International Stadium,Sri Lanka,field,Sri Lanka,Asad Shafiq,Mohammad Hafeez,Younis Khan,Misbah-ul-Haq,Fawad Alam,Shahid Afridi,Abdul Razzaq,Zulqarnain Haider,Umar Gul,Saeed Ajmal,Shoaib Akhtar
456662,India,New Zealand,Rangiri Dambulla International Stadium,New Zealand,bat,New Zealand,HM Amla,RJ Peterson,CA Ingram,AB de Villiers,JP Duminy,DA Miller,JA Morkel,J Botha,M Morkel,CK Langeveldt,LL Tsotsobe
456663,Sri Lanka,India,Rangiri Dambulla International Stadium,Sri Lanka,bat,India,HM Amla,JH Kallis,CA Ingram,AB de Villiers,JP Duminy,DA Miller,JA Morkel,J Botha,M Morkel,J Theron,LL Tsotsobe
456664,Sri Lanka,New Zealand,Rangiri Dambulla International Stadium,New Zealand,bat,Sri Lanka,GC Smith,HM Amla,JH Kallis,AB de Villiers,JP Duminy,CA Ingram,DA Miller,J Botha,M Morkel,WD Parnell,DW Steyn
456665,India,New Zealand,Rangiri Dambulla International Stadium,India,bat,India,HM Amla,GC Smith,JH Kallis,AB de Villiers,JP Duminy,CA Ingram,J Botha,DW Steyn,LL Tsotsobe,M Morkel,RJ Peterson
456666,Sri Lanka,India,Rangiri Dambulla International Stadium,India,bat,Sri Lanka,V Kohli,M Vijay,RG Sharma,Yuvraj Singh,YK Pathan,SK Raina,MS Dhoni,P Kumar,A Nehra,MM Patel,R Ashwin
456668,Sri Lanka,India,Rangiri Dambulla International Stadium,Sri Lanka,bat,Sri Lanka,GC Smith,HM Amla,CA Ingram,AB de Villiers,JP Duminy,DA Miller,J Botha,WD Parnell,DW Steyn,M Morkel,LL Tsotsobe
461566,Pakistan,South Africa,Sheikh Zayed Stadium,Pakistan,bat,South Africa,M Vijay,SR Tendulkar,V Kohli,Yuvraj Singh,MS Dhoni,SK Raina,RG Sharma,Harbhajan Singh,Z Khan,A Nehra,MM Patel
461567,Pakistan,South Africa,Sheikh Zayed Stadium,South Africa,bat,Pakistan,GC Smith,HM Amla,CA Ingram,AB de Villiers,JP Duminy,F du Plessis,J Botha,WD Parnell,DW Steyn,LL Tsotsobe,M Morkel
461568,Pakistan,South Africa,Dubai International Cricket Stadium,Pakistan,field,South Africa,HM Amla,GC Smith,MN van Wyk,AB de Villiers,JP Duminy,F du Plessis,J Botha,RJ Peterson,DW Steyn,LL Tsotsobe,M Morkel
461569,Pakistan,South Africa,Dubai International Cricket Stadium,South Africa,bat,Pakistan,GC Smith,HM Amla,MN van Wyk,AB de Villiers,JP Duminy,F du Plessis,J Botha,RJ Peterson,DW Steyn,M Morkel,LL Tsotsobe
461570,Pakistan,South Africa,Dubai International Cricket Stadium,South Africa,bat,South Africa,SE Marsh,TD Paine,MJ Clarke,MEK Hussey,CL White,CJ McKay,MA Starc,JW Hastings,JR Hopes,NM Hauritz,SPD Smith
463149,South Africa,India,Moses Mabhida Stadium,India,bat,India,CH Gayle,AB Barath,DM Bravo,RR Sarwan,DJ Bravo,KA Pollard,CS Baugh,DJG Sammy,NO Miller,R Rampaul,KAJ Roach
463150,South Africa,India,Kingsmead,South Africa,bat,South Africa,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,CK Kapugedera,TT Samaraweera,NLTC Perera,AD Mathews,HMRKB Herath,BAW Mendis,CRD Fernando
463151,South Africa,India,New Wanderers Stadium,India,bat,India,M Vijay,G Gambhir,V Kohli,Yuvraj Singh,SK Raina,YK Pathan,WP Saha,R Ashwin,A Nehra,S Sreesanth,MM Patel
463152,South Africa,India,Newlands,South Africa,bat,India,MJ Guptill,JM How,KS Williamson,LRPL Taylor,SB Styris,DL Vettori,NL McCullum,GJ Hopkins,KD Mills,TG Southee,AJ McKay
463153,South Africa,India,St George's Park,South Africa,bat,South Africa,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,SB Styris,JEC Franklin,DL Vettori,GJ Hopkins,NL McCullum,KD Mills,AJ McKay
463154,South Africa,India,SuperSport Park,India,field,South Africa,MJ Guptill,BB McCullum,JM How,LRPL Taylor,SB Styris,JEC Franklin,DL Vettori,KD Mills,NL McCullum,TG Southee,AJ McKay
464529,India,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,field,India,MJ Guptill,JM How,BB McCullum,LRPL Taylor,SB Styris,JEC Franklin,GD Elliott,DL Vettori,NL McCullum,KD Mills,TG Southee
464990,Sri Lanka,West Indies,Sinhalese Sports Club Ground,West Indies,bat,draw,Kamran Akmal,Mohammad Hafeez,Younis Khan,Asad Shafiq,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Abdul Razzaq,Abdur Rehman,Sohail Tanvir,Shoaib Akhtar
464991,Sri Lanka,West Indies,Sinhalese Sports Club Ground,Sri Lanka,field,Sri Lanka,Mohammad Hafeez,Ahmed Shehzad,Kamran Akmal,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Abdul Razzaq,Wahab Riaz,Sohail Tanvir,Umar Gul
464992,Sri Lanka,West Indies,Sinhalese Sports Club Ground,West Indies,field,Sri Lanka,MJ Guptill,JM How,LRPL Taylor,KS Williamson,SB Styris,JEC Franklin,BB McCullum,NL McCullum,DL Vettori,TG Southee,HK Bennett
467883,India,New Zealand,Nehru Stadium,New Zealand,field,India,Mohammad Hafeez,Ahmed Shehzad,Kamran Akmal,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Abdul Razzaq,Wahab Riaz,Umar Gul,Shoaib Akhtar
467884,India,New Zealand,Sawai Mansingh Stadium,India,field,India,MJ Guptill,BB McCullum,JD Ryder,LRPL Taylor,JEC Franklin,SB Styris,NL McCullum,KD Mills,TG Southee,HK Bennett,LJ Woodcock
467885,India,New Zealand,Reliance Stadium,India,field,India,AN Cook,C Kieswetter,IJL Trott,KP Pietersen,EJG Morgan,IR Bell,SCJ Broad,TT Bresnan,GP Swann,JM Anderson,JW Dernbach
467886,India,New Zealand,M Chinnaswamy Stadium,India,field,India,DPMD Jayawardene,TM Dilshan,LD Chandimal,KC Sangakkara,AD Mathews,KMDN Kulasekara,BMAJ Mendis,SL Malinga,RAS Lakmal,S Randiv,-
467887,India,New Zealand,"""MA Chidambaram Stadium",New Zealand,bat,India,AN Cook,C Kieswetter,IJL Trott,KP Pietersen,EJG Morgan,IR Bell,TT Bresnan,SCJ Broad,GP Swann,JM Anderson,JW Dernbach
473923,New Zealand,Pakistan,Westpac Stadium,Pakistan,bat,New Zealand,DPMD Jayawardene,TM Dilshan,LD Chandimal,KC Sangakkara,SHT Kandamby,S Randiv,AD Mathews,BMAJ Mendis,KMDN Kulasekara,SL Malinga,RAS Lakmal
473924,New Zealand,Pakistan,Queenstown Events Centre,New Zealand,field,draw,PA Patel,AM Rahane,R Dravid,V Kohli,RG Sharma,SK Raina,MS Dhoni,P Kumar,R Ashwin,R Vinay Kumar,-
473925,New Zealand,Pakistan,AMI Stadium,New Zealand,field,Pakistan,PA Patel,AM Rahane,R Dravid,V Kohli,SK Raina,MS Dhoni,MK Tiwary,R Ashwin,P Kumar,R Vinay Kumar,MM Patel
473926,New Zealand,Pakistan,McLean Park,New Zealand,bat,Pakistan,PA Patel,AM Rahane,R Dravid,V Kohli,SK Raina,MS Dhoni,RA Jadeja,P Kumar,RP Singh,MM Patel,R Ashwin
473927,New Zealand,Pakistan,Seddon Park,New Zealand,field,Pakistan,Imrul Kayes,Shahriar Nafees,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Mashrafe Mortaza,Abdur Razzak,Nazmul Hossain
473928,New Zealand,Pakistan,Eden Park,Pakistan,field,New Zealand,BB McCullum,BJ Watling,JD Ryder,LRPL Taylor,GD Elliott,DL Vettori,SL Stewart,NL McCullum,KD Mills,TG Southee,AJ McKay
474467,England,Sri Lanka,Kennington Oval,Sri Lanka,field,England,Imrul Kayes,Shahriar Nafees,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Abdur Razzak,Shafiul Islam,Rubel Hossain
474468,England,Sri Lanka,Headingley,England,field,Sri Lanka,Imrul Kayes,Shahriar Nafees,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Shafiul Islam,Abdur Razzak,Rubel Hossain
474469,England,Sri Lanka,Lord's,England,bat,Sri Lanka,LMP Simmons,ADS Fletcher,DM Bravo,MN Samuels,DP Hyatt,DJG Sammy,CD Barnwell,AD Russell,AR Nurse,R Rampaul,D Bishoo
474470,England,Sri Lanka,Trent Bridge,England,field,England,LMP Simmons,DS Smith,DM Bravo,MN Samuels,KA Edwards,DJ Bravo,DJG Sammy,CS Baugh,KAJ Roach,AD Russell,D Bishoo
474477,England,India,Riverside Ground,England,field,draw,LMP Simmons,DS Smith,DM Bravo,MN Samuels,KA Edwards,DJ Bravo,CS Baugh,DJG Sammy,KAJ Roach,D Bishoo,A Martin
474478,England,India,The Rose Bowl,England,field,England,LMP Simmons,DS Smith,DM Bravo,MN Samuels,KA Edwards,DJ Bravo,DJG Sammy,AD Russell,KAJ Roach,R Rampaul,D Bishoo
474480,England,India,Lord's,England,field,draw,Mohammad Hafeez,Ahmed Shehzad,Asad Shafiq,Shahid Afridi,Misbah-ul-Haq,Hammad Azam,Usman Salahuddin,Mohammad Salman,Tanvir Ahmed (1),Saeed Ajmal,Junaid Khan
476596,Bangladesh,New Zealand,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,Mohammad Hafeez,Taufeeq Umar,Ahmed Shehzad,Usman Salahuddin,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Mohammad Salman,Wahab Riaz,Saeed Ajmal,Junaid Khan
476598,Bangladesh,New Zealand,Shere Bangla National Stadium,Bangladesh,field,Bangladesh,PA Patel,S Dhawan,V Kohli,S Badrinath,SK Raina,RG Sharma,YK Pathan,Harbhajan Singh,P Kumar,R Ashwin,MM Patel
476599,Bangladesh,New Zealand,Shere Bangla National Stadium,New Zealand,field,Bangladesh,LMP Simmons,KA Edwards,DM Bravo,RR Sarwan,MN Samuels,DJ Bravo,CS Baugh,DJG Sammy,R Rampaul,D Bishoo,A Martin
476600,Bangladesh,New Zealand,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,LMP Simmons,KA Edwards,RR Sarwan,MN Samuels,DJ Bravo,KA Pollard,CS Baugh,R Rampaul,DJG Sammy,D Bishoo,A Martin
489212,West Indies,Pakistan,"""Beausejour Stadium",West Indies,bat,West Indies,LMP Simmons,KA Edwards,RR Sarwan,MN Samuels,DP Hyatt,KA Pollard,CS Baugh,DJG Sammy,AD Russell,KAJ Roach,D Bishoo
489213,West Indies,Pakistan,"""Beausejour Stadium",West Indies,bat,Pakistan,LMP Simmons,DP Hyatt,RR Sarwan,DM Bravo,MN Samuels,KA Pollard,CS Baugh,AD Russell,DJG Sammy,KAJ Roach,A Martin
489214,West Indies,Pakistan,"""Beausejour Stadium",Pakistan,field,Pakistan,S Dhawan,PA Patel,V Kohli,MK Tiwary,RG Sharma,SK Raina,YK Pathan,R Ashwin,A Mishra,R Vinay Kumar,I Sharma
489215,West Indies,Pakistan,"""Kensington Oval",Pakistan,field,Pakistan,SR Watson,BJ Haddin,RT Ponting,MJ Clarke,CL White,MEK Hussey,SPD Smith,MG Johnson,JW Hastings,B Lee,XJ Doherty
489216,West Indies,Pakistan,"""Kensington Oval",West Indies,field,West Indies,Tamim Iqbal,Imrul Kayes,Shahriar Nafees,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Shafiul Islam,Abdur Razzak,Rubel Hossain
489217,West Indies,Pakistan,Providence Stadium,Pakistan,bat,West Indies,SR Watson,RT Ponting,MJ Clarke,SPD Smith,MEK Hussey,CJ Ferguson,MG Johnson,TD Paine,JW Hastings,XJ Doherty,JL Pattinson
489220,West Indies,India,"""Queen's Park Oval",West Indies,field,India,DA Warner,RT Ponting,MJ Clarke,MEK Hussey,BJ Haddin,MR Marsh,DE Bollinger,MG Johnson,PJ Cummins,XJ Doherty,-
489221,West Indies,India,"""Queen's Park Oval",West Indies,bat,India,HM Amla,JH Kallis,GC Smith,JP Duminy,F du Plessis,DA Miller,MV Boucher,J Botha,DW Steyn,LL Tsotsobe,M Morkel
489222,West Indies,India,"""Queen's Park Oval",India,field,India,HM Amla,GC Smith,JH Kallis,JP Duminy,F du Plessis,DA Miller,MV Boucher,J Botha,LL Tsotsobe,DW Steyn,M Morkel
489223,West Indies,India,"""Sir Vivian Richards Stadium",India,field,India,HM Amla,GC Smith,JH Kallis,AB de Villiers,JA Morkel,F du Plessis,JP Duminy,RJ Peterson,DW Steyn,M Morkel,LL Tsotsobe
489224,West Indies,India,"""Sir Vivian Richards Stadium",India,field,West Indies,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,KMDN Kulasekara,AD Mathews,SL Malinga,KTGD Prasad,CKB Kulasekara,HMRKB Herath
489225,West Indies,India,"""Sabina Park",West Indies,field,West Indies,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,KMDN Kulasekara,AD Mathews,CKB Kulasekara,SL Malinga,HMRKB Herath,KTGD Prasad
503363,Bangladesh,Australia,Shere Bangla National Stadium,Bangladesh,field,Australia,AN Petersen,GC Smith,AB de Villiers,CA Ingram,JP Duminy,F du Plessis,WD Parnell,RJ Peterson,VD Philander,M Morkel,LL Tsotsobe
503364,Bangladesh,Australia,Shere Bangla National Stadium,Bangladesh,bat,Australia,GC Smith,AN Petersen,F du Plessis,AB de Villiers,JA Morkel,JP Duminy,M Morkel,LL Tsotsobe,WD Parnell,RJ Peterson,-
503365,Bangladesh,Australia,Shere Bangla National Stadium,Australia,bat,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LD Chandimal,AD Mathews,BMAJ Mendis,S Randiv,KMDN Kulasekara,BAW Mendis,RAS Lakmal
514025,South Africa,Australia,SuperSport Park,South Africa,field,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LD Chandimal,AD Mathews,BMAJ Mendis,KMDN Kulasekara,SL Malinga,HMRKB Herath,BAW Mendis
514026,South Africa,Australia,St George's Park,South Africa,bat,South Africa,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,LPC Silva,BMAJ Mendis,KMDN Kulasekara,RMS Eranga,SL Malinga,BAW Mendis
514027,South Africa,Australia,Kingsmead,South Africa,bat,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LPC Silva,AD Mathews,KMDN Kulasekara,RMS Eranga,S Prasanna,SL Malinga,BAW Mendis
514035,South Africa,Sri Lanka,Boland Park,South Africa,bat,South Africa,SR Watson,SE Marsh,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,BJ Haddin,MG Johnson,JW Hastings,XJ Doherty,JL Pattinson
514036,South Africa,Sri Lanka,Buffalo Park,South Africa,field,South Africa,MS Wade,DA Warner,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,DT Christian,RJ Harris,MA Starc,CJ McKay,XJ Doherty
514037,South Africa,Sri Lanka,Chevrolet Park,Sri Lanka,bat,South Africa,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,NLTC Perera,AD Mathews,HDRL Thirimanne,KMDN Kulasekara,SL Malinga,KTGD Prasad
514038,South Africa,Sri Lanka,De Beers Diamond Oval,South Africa,bat,Sri Lanka,DA Warner,MS Wade,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,DT Christian,RJ Harris,CJ McKay,MA Starc,XJ Doherty
514039,South Africa,Sri Lanka,New Wanderers Stadium,Sri Lanka,field,Sri Lanka,DA Warner,RT Ponting,MJ Clarke,PJ Forrest,DJ Hussey,DT Christian,MS Wade,RJ Harris,CJ McKay,MA Starc,XJ Doherty
516206,Sri Lanka,Australia,Pallekele International Cricket Stadium,Sri Lanka,bat,Australia,WU Tharanga,KC Sangakkara,TM Dilshan,LD Chandimal,DPMD Jayawardene,AD Mathews,NLTC Perera,KMDN Kulasekara,SMSM Senanayake,HMRKB Herath,SL Malinga
516207,Sri Lanka,Australia,"""Mahinda Rajapaksa International Cricket Stadium",Sri Lanka,bat,Australia,DA Warner,MS Wade,RT Ponting,PJ Forrest,MEK Hussey,DJ Hussey,DT Christian,CJ McKay,B Lee,MA Starc,XJ Doherty
